StudentID,EventType,Timestamp,AdditionalInfo,Subject,Video
13,Play,2025-07-14 06:52:30.972000+00:00,"Subject: Data Structures, Lecture: CNS_Lec_1.mp4, Info: ",Data Structures,CNS_Lec_1.mp4
13,LectureOpened,2025-07-14 06:52:35.540000+00:00,"Subject: Data Structures, Lecture: CNS_Lec_1.mp4, Info: Started video: CNS_Lec_1.mp4",Data Structures,CNS_Lec_1.mp4
13,Play,2025-07-14 06:52:37.748000+00:00,"Subject: Data Structures, Lecture: CNS_Lec_1.mp4, Info: ",Data Structures,CNS_Lec_1.mp4
13,LectureOpened,2025-07-14 06:52:41.941000+00:00,"Subject: Data Science, Lecture: Lec_1.mp4, Info: Started video: Lec_1.mp4",Data Science,Lec_1.mp4
13,LectureOpened,2025-07-14 06:52:43.452000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: Started video: Lec_video.mp4",Computer Vision,Lec_video.mp4
13,LectureOpened,2025-07-14 06:52:44.637000+00:00,"Subject: Computer Vision, Lecture: CV_L2.mp4, Info: Started video: CV_L2.mp4",Computer Vision,CV_L2.mp4
13,LectureOpened,2025-07-14 06:52:45.901000+00:00,"Subject: Computer Vision, Lecture: CV_L2.mp4, Info: Started video: CV_L2.mp4",Computer Vision,CV_L2.mp4
13,PageClosed,2025-07-14 06:52:57.708000+00:00,"Subject: Computer Vision, Lecture: CV_L2.mp4, Info: ",Computer Vision,CV_L2.mp4
13,TabSwitch,2025-07-14 06:52:57.709000+00:00,"Subject: Computer Vision, Lecture: CV_L2.mp4, Info: User switched tabs",Computer Vision,CV_L2.mp4
,PageClosed,2025-07-14 07:10:37.853000+00:00,"Subject: , Lecture: , Info: ",,
S1424,LectureOpened,2025-07-14 07:10:39.577000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: Started video: Lec_video.mp4",Computer Vision,Lec_video.mp4
S1424,Play,2025-07-14 07:10:41.234000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: ",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.669000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 55.28703891253099",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.701000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 138.94029088380438",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.685000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 97.11361033034822",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.733000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 215.21238258170587",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.716000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 175.84615981082123",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.782000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 340.6923203033706",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.766000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 298.8657436886182",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.765000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 298.8657436886182",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.749000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 257.039063135162",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.799000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 382.5190008568267",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.832000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 451.4099062966804",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.816000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 419.4248489961028",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.849000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 478.4742559095224",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.862000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 478.4742559",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.865000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 493.2365868501365",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.882000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 510.45927163461846",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.898000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 510.4592716",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.899000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 527.6820811455449",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.905000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 527.5416666666666",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.915000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 547.3651613493761",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.930000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 547.3651613",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.932000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 564.5879708603024",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.938000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 564.3333333333334",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.949000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 581.8106556447844",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.955000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 581.8333333333334",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.965000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 596.5730281608801",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:57.981000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 596.5730281",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.983000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 603.9541728434464",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:57.999000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 611.3353591014942",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.016000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 616.2561915156742",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.032000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 621.1768992034098",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:58.061000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 621.1768992",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.106000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 623.6373361",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.081000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 623.6373361982405",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:58.106000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 623.6373361",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.119000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 630.0823257640004",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.132000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 630.6114153414965",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:58.148000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 628.5580438859761",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:58.478000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 628.676128016715",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.468000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 692.9701890063783",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.490000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 766.781926860412",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.503000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 838.1332692950964",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.519000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 899.6430300523838",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:59.534000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 899.375",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.535000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 953.7715629761418",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.551000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1007.9002622018259",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.567000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1054.6476504430175",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.583000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1089.0931863139074",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.600000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1118.6178481951356",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:59.614000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1118.375",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.617000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1135.840574555099",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:59.627000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1135.8405745",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.633000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1145.6820730815332",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.651000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1150.6029470711946",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:10:59.689000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1150.602947",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.734000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1154.3426616316042",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.750000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1155.5927532091737",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.766000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1156.0677946607273",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.783000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1156.0586480547986",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.800000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1155.7633789852262",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.817000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1155.314363785088",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.834000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1154.7981626068554",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.850000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1154.2695719351373",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.867000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1153.7617690041661",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.884000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1153.2932133277259",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.902000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1152.8728852098188",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.918000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1152.5033623302977",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:10:59.934000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1150.6029470711946",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:00.278000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1150.6415192578122",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.428000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1250.9551834712427",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.472000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1391.1975144967437",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.405000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1201.7474413861833",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.440000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1302.623445702096",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.456000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1349.3709170942507",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.476000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1391.1975144967437",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.481000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1391.5416666666667",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.505000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1469.9300847649574",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.489000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1433.0241950502",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.522000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1504.3755374848843",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.539000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1531.439845522245",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.556000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1556.0437165647745",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.572000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1575.7268799195688",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.572000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1556.625",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.583000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1575.7268799",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.589000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1595.410043274363",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.603000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1595.4100432",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.605000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1617.553477322062",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.612000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1617.5833333333333",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.622000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1634.7762036820254",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.639000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1656.9198040316503",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.656000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1679.0632380793493",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.672000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1696.2861307412386",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.689000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1713.508690799276",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.706000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1728.2711464663348",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.722000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1738.112561841806",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:05.739000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1740.5731651385627",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.056000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1735.652291148901",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:05.773000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1740.5731651",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:06.069000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1735.2916666666667",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.074000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1713.508690799276",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.089000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1674.1425303916137",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.106000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1624.9346220046282",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:06.099000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1674.1425303",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:06.117000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1624.934622",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.139000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1526.5191378345094",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.123000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1573.266442924738",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.173000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1455.167629097899",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.156000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1487.1528111249208",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.190000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1425.6430503676336",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.206000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1408.4203240076702",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.222000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1393.6579514915745",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.256000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1373.9747881367803",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.239000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1383.8162866632144",Computer Vision,Lec_video.mp4
S1424,Seeked,2025-07-14 07:11:06.272000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: At: 1373.4583333333333",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.273000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1364.1332896103463",Computer Vision,Lec_video.mp4
S1424,Seeking,2025-07-14 07:11:06.290000+00:00,"Subject: Computer Vision, Lecture: Lec_video.mp4, Info: To: 1356.7520617768168",Computer Vision,Lec_video.mp4
